Year,Development Assistance Committee classification,Region,Country,Flow of official development assistance,Value
2014,Least developed country,Sub Saharan Africa,Djibouti,Bilateral,0
2014,Least developed country,Sub Saharan Africa,Equatorial Guinea,Bilateral,0
2014,Least developed country,Sub Saharan Africa,Eritrea,Bilateral,5877.31
2014,Least developed country,Sub Saharan Africa,Ethiopia,Bilateral,321708.04
2014,Least developed country,Sub Saharan Africa,Gambia,Bilateral,9169.94
2014,Least developed country,Sub Saharan Africa,Guinea,Bilateral,280.62
2014,Least developed country,Sub Saharan Africa,Guinea-Bissau,Bilateral,73.46
2014,Least developed country,Sub Saharan Africa,Lesotho,Bilateral,204.83
2014,Least developed country,Sub Saharan Africa,Liberia,Bilateral,5795.83
2014,Least developed country,Sub Saharan Africa,Madagascar,Bilateral,-198.96
2014,Least developed country,Sub Saharan Africa,Malawi,Bilateral,60474.91
2014,Least developed country,Sub Saharan Africa,Mali,Bilateral,2101.77
2014,Least developed country,Sub Saharan Africa,Mauritania,Bilateral,571.24
2014,Least developed country,Sub Saharan Africa,Mozambique,Bilateral,83966.51
2014,Least developed country,Sub Saharan Africa,Niger,Bilateral,110.09
2014,Least developed country,Sub Saharan Africa,Rwanda,Bilateral,48027.69
2014,Least developed country,Sub Saharan Africa,Sao Tome & Principe,Bilateral,95.22
2014,Least developed country,Sub Saharan Africa,Senegal,Bilateral,-70.63
2014,Least developed country,Sub Saharan Africa,Sierra Leone,Bilateral,237747.31
2014,Least developed country,Sub Saharan Africa,Somalia,Bilateral,123791.4
2014,Least developed country,Sub Saharan Africa,South Sudan,Bilateral,167059.98
2014,Least developed country,Sub Saharan Africa,Sudan,Bilateral,49843.87
2014,Least developed country,Sub Saharan Africa,Tanzania,Bilateral,148764.85
2014,Least developed country,Sub Saharan Africa,Togo,Bilateral,0
2014,Least developed country,Sub Saharan Africa,Uganda,Bilateral,82179.08
2014,Least developed country,Sub Saharan Africa,Zambia,Bilateral,91059.48
2015,Least developed country,,,Bilateral,2391240.19
2015,Least developed country,Sub Saharan Africa,,Bilateral,1745238.48
2015,Least developed country,Sub Saharan Africa,Angola,Bilateral,1296.49
2015,Least developed country,Sub Saharan Africa,Benin,Bilateral,0
2015,Least developed country,Sub Saharan Africa,Burkina Faso,Bilateral,88.33
2015,Least developed country,Sub Saharan Africa,Burundi,Bilateral,205.08
2015,Least developed country,Sub Saharan Africa,Central African Republic,Bilateral,18279.14
2015,Least developed country,Sub Saharan Africa,Chad,Bilateral,0
2015,Least developed country,Sub Saharan Africa,Comoros,Bilateral,4.9
2015,Least developed country,Sub Saharan Africa,"Congo, Democratic Republic",Bilateral,142720.79
2015,Least developed country,Sub Saharan Africa,Djibouti,Bilateral,18.68
2015,Least developed country,Sub Saharan Africa,Equatorial Guinea,Bilateral,0
2015,Least developed country,Sub Saharan Africa,Eritrea,Bilateral,303.9
2015,Least developed country,Sub Saharan Africa,Ethiopia,Bilateral,338779.33
2015,Least developed country,Sub Saharan Africa,Gambia,Bilateral,9542.44
2015,Least developed country,Sub Saharan Africa,Guinea,Bilateral,316.36
2015,Least developed country,Sub Saharan Africa,Guinea-Bissau,Bilateral,17.55
2015,Least developed country,Sub Saharan Africa,Lesotho,Bilateral,429.28
2015,Least developed country,Sub Saharan Africa,Liberia,Bilateral,10671.52
2015,Least developed country,Sub Saharan Africa,Madagascar,Bilateral,1337.27
2015,Least developed country,Sub Saharan Africa,Malawi,Bilateral,85560.43
2015,Least developed country,Sub Saharan Africa,Mali,Bilateral,1830.24
2015,Least developed country,Sub Saharan Africa,Mauritania,Bilateral,118.62
2015,Least developed country,Sub Saharan Africa,Mozambique,Bilateral,50483.11
2015,Least developed country,Sub Saharan Africa,Niger,Bilateral,0
2015,Least developed country,Sub Saharan Africa,Rwanda,Bilateral,101293.16
2015,Least developed country,Sub Saharan Africa,Sao Tome & Principe,Bilateral,0
2015,Least developed country,Sub Saharan Africa,Senegal,Bilateral,1090.59
2015,Least developed country,Sub Saharan Africa,Sierra Leone,Bilateral,217707
2015,Least developed country,Sub Saharan Africa,Somalia,Bilateral,121828.41
2015,Least developed country,Sub Saharan Africa,South Sudan,Bilateral,207993.25
2015,Least developed country,Sub Saharan Africa,Sudan,Bilateral,54600.62
2015,Least developed country,Sub Saharan Africa,Tanzania,Bilateral,204846.44
2015,Least developed country,Sub Saharan Africa,Togo,Bilateral,33.96
2015,Least developed country,Sub Saharan Africa,Uganda,Bilateral,123348.36
2015,Least developed country,Sub Saharan Africa,Zambia,Bilateral,50493.22
2010,Least developed country,,,Multilateral,1300834.27
2010,Least developed country,Sub Saharan Africa,,Multilateral,1069697.23
2010,Least developed country,Sub Saharan Africa,Angola,Multilateral,6937.45
2010,Least developed country,Sub Saharan Africa,Benin,Multilateral,32854.41
2010,Least developed country,Sub Saharan Africa,Burkina Faso,Multilateral,55357.48
2010,Least developed country,Sub Saharan Africa,Burundi,Multilateral,32719.92
2010,Least developed country,Sub Saharan Africa,Central African Republic,Multilateral,12947.95
2010,Least developed country,Sub Saharan Africa,Chad,Multilateral,16502.05
2010,Least developed country,Sub Saharan Africa,Comoros,Multilateral,2256.56
2010,Least developed country,Sub Saharan Africa,"Congo, Democratic Republic",Multilateral,95261.27
2010,Least developed country,Sub Saharan Africa,Djibouti,Multilateral,1833.29
2010,Least developed country,Sub Saharan Africa,Equatorial Guinea,Multilateral,569.78
2010,Least developed country,Sub Saharan Africa,Eritrea,Multilateral,9947.21
2010,Least developed country,Sub Saharan Africa,Ethiopia,Multilateral,146665.17
2010,Least developed country,Sub Saharan Africa,Gambia,Multilateral,6730.96
2010,Least developed country,Sub Saharan Africa,Guinea,Multilateral,11541.17
2010,Least developed country,Sub Saharan Africa,Guinea-Bissau,Multilateral,5318.07
2010,Least developed country,Sub Saharan Africa,Lesotho,Multilateral,15738.43
2010,Least developed country,Sub Saharan Africa,Liberia,Multilateral,17902.29
2010,Least developed country,Sub Saharan Africa,Madagascar,Multilateral,22526.49
2010,Least developed country,Sub Saharan Africa,Malawi,Multilateral,48691.97
2010,Least developed country,Sub Saharan Africa,Mali,Multilateral,37974.6
2010,Least developed country,Sub Saharan Africa,Mauritania,Multilateral,9301.03
2010,Least developed country,Sub Saharan Africa,Mozambique,Multilateral,56326.48
2010,Least developed country,Sub Saharan Africa,Niger,Multilateral,29799.33
2010,Least developed country,Sub Saharan Africa,Rwanda,Multilateral,48067.14
2010,Least developed country,Sub Saharan Africa,Sao Tome & Principe,Multilateral,1297.48
2010,Least developed country,Sub Saharan Africa,Senegal,Multilateral,30774.11
2010,Least developed country,Sub Saharan Africa,Sierra Leone,Multilateral,20170.54
2010,Least developed country,Sub Saharan Africa,Somalia,Multilateral,17829.23
2010,Least developed country,Sub Saharan Africa,South Sudan,Multilateral,0
2010,Least developed country,Sub Saharan Africa,Sudan,Multilateral,41417.7
2010,Least developed country,Sub Saharan Africa,Tanzania,Multilateral,132278.99
2010,Least developed country,Sub Saharan Africa,Togo,Multilateral,8853.29
2010,Least developed country,Sub Saharan Africa,Uganda,Multilateral,69065.81
2010,Least developed country,Sub Saharan Africa,Zambia,Multilateral,24239.57
2011,Least developed country,,,Multilateral,1218957.22
2011,Least developed country,Sub Saharan Africa,,Multilateral,1015838.74
2011,Least developed country,Sub Saharan Africa,Angola,Multilateral,5547.93
2011,Least developed country,Sub Saharan Africa,Benin,Multilateral,21511.5
2011,Least developed country,Sub Saharan Africa,Burkina Faso,Multilateral,55575.08
2011,Least developed country,Sub Saharan Africa,Burundi,Multilateral,27099.72
2011,Least developed country,Sub Saharan Africa,Central African Republic,Multilateral,16553.49
2011,Least developed country,Sub Saharan Africa,Chad,Multilateral,15092.7
2011,Least developed country,Sub Saharan Africa,Comoros,Multilateral,1782.36
2011,Least developed country,Sub Saharan Africa,"Congo, Democratic Republic",Multilateral,106428.58
2011,Least developed country,Sub Saharan Africa,Djibouti,Multilateral,2366.88
2011,Least developed country,Sub Saharan Africa,Equatorial Guinea,Multilateral,60.78
2011,Least developed country,Sub Saharan Africa,Eritrea,Multilateral,7574.27
2011,Least developed country,Sub Saharan Africa,Ethiopia,Multilateral,170022.5
2011,Least developed country,Sub Saharan Africa,Gambia,Multilateral,6837.18
2011,Least developed country,Sub Saharan Africa,Guinea,Multilateral,11610.2
2011,Least developed country,Sub Saharan Africa,Guinea-Bissau,Multilateral,5846.02
2011,Least developed country,Sub Saharan Africa,Lesotho,Multilateral,8909.15
2011,Least developed country,Sub Saharan Africa,Liberia,Multilateral,22248.68
2011,Least developed country,Sub Saharan Africa,Madagascar,Multilateral,18230
2011,Least developed country,Sub Saharan Africa,Malawi,Multilateral,29962.43
2011,Least developed country,Sub Saharan Africa,Mali,Multilateral,43365.95
2011,Least developed country,Sub Saharan Africa,Mauritania,Multilateral,12714.91
2011,Least developed country,Sub Saharan Africa,Mozambique,Multilateral,34313.72
2011,Least developed country,Sub Saharan Africa,Niger,Multilateral,33846.7
2011,Least developed country,Sub Saharan Africa,Rwanda,Multilateral,69726.55
2011,Least developed country,Sub Saharan Africa,Sao Tome & Principe,Multilateral,4071.88
2011,Least developed country,Sub Saharan Africa,Senegal,Multilateral,46407.26
2011,Least developed country,Sub Saharan Africa,Sierra Leone,Multilateral,20845.64
2011,Least developed country,Sub Saharan Africa,Somalia,Multilateral,16431.32
2011,Least developed country,Sub Saharan Africa,South Sudan,Multilateral,3076.71
2011,Least developed country,Sub Saharan Africa,Sudan,Multilateral,19552.13
2011,Least developed country,Sub Saharan Africa,Tanzania,Multilateral,76431.01
2011,Least developed country,Sub Saharan Africa,Togo,Multilateral,18325.94
2011,Least developed country,Sub Saharan Africa,Uganda,Multilateral,57088.87
2011,Least developed country,Sub Saharan Africa,Zambia,Multilateral,26380.69
2012,Least developed country,,,Multilateral,1095839.97
2012,Least developed country,Sub Saharan Africa,,Multilateral,881949.51
2012,Least developed country,Sub Saharan Africa,Angola,Multilateral,9219.69
2012,Least developed country,Sub Saharan Africa,Benin,Multilateral,18101.87
2012,Least developed country,Sub Saharan Africa,Burkina Faso,Multilateral,44429.65
2012,Least developed country,Sub Saharan Africa,Burundi,Multilateral,24653.36
2012,Least developed country,Sub Saharan Africa,Central African Republic,Multilateral,11769.59
2012,Least developed country,Sub Saharan Africa,Chad,Multilateral,12434.71
2012,Least developed country,Sub Saharan Africa,Comoros,Multilateral,3899.45
2012,Least developed country,Sub Saharan Africa,"Congo, Democratic Republic",Multilateral,87541.15
2012,Least developed country,Sub Saharan Africa,Djibouti,Multilateral,2383.41
2012,Least developed country,Sub Saharan Africa,Equatorial Guinea,Multilateral,-34.18
2012,Least developed country,Sub Saharan Africa,Eritrea,Multilateral,4118.57
2012,Least developed country,Sub Saharan Africa,Ethiopia,Multilateral,128056.27
2012,Least developed country,Sub Saharan Africa,Gambia,Multilateral,6906.05
2012,Least developed country,Sub Saharan Africa,Guinea,Multilateral,33947.42
2012,Least developed country,Sub Saharan Africa,Guinea-Bissau,Multilateral,3288.15
2012,Least developed country,Sub Saharan Africa,Lesotho,Multilateral,4499.39
2012,Least developed country,Sub Saharan Africa,Liberia,Multilateral,14966.14
2012,Least developed country,Sub Saharan Africa,Madagascar,Multilateral,13912.95
2012,Least developed country,Sub Saharan Africa,Malawi,Multilateral,40078.1
2012,Least developed country,Sub Saharan Africa,Mali,Multilateral,20013.09
2012,Least developed country,Sub Saharan Africa,Mauritania,Multilateral,9782.74
2012,Least developed country,Sub Saharan Africa,Mozambique,Multilateral,49148.92
2012,Least developed country,Sub Saharan Africa,Niger,Multilateral,34483.38
2012,Least developed country,Sub Saharan Africa,Rwanda,Multilateral,31434.83
2012,Least developed country,Sub Saharan Africa,Sao Tome & Principe,Multilateral,1782.98
2012,Least developed country,Sub Saharan Africa,Senegal,Multilateral,29808.15
2012,Least developed country,Sub Saharan Africa,Sierra Leone,Multilateral,19196.69
2012,Least developed country,Sub Saharan Africa,Somalia,Multilateral,14733.2
2012,Least developed country,Sub Saharan Africa,South Sudan,Multilateral,6895.21
2012,Least developed country,Sub Saharan Africa,Sudan,Multilateral,22458.61
2012,Least developed country,Sub Saharan Africa,Tanzania,Multilateral,91910.67
2012,Least developed country,Sub Saharan Africa,Togo,Multilateral,9885.95
2012,Least developed country,Sub Saharan Africa,Uganda,Multilateral,53042.22
2012,Least developed country,Sub Saharan Africa,Zambia,Multilateral,23201.17
2013,Least developed country,,,Multilateral,1800414.23
2013,Least developed country,Sub Saharan Africa,,Multilateral,1449506.51
2013,Least developed country,Sub Saharan Africa,Angola,Multilateral,16649.91
2013,Least developed country,Sub Saharan Africa,Benin,Multilateral,43597.59
2013,Least developed country,Sub Saharan Africa,Burkina Faso,Multilateral,55803.87
2013,Least developed country,Sub Saharan Africa,Burundi,Multilateral,34572.06
2013,Least developed country,Sub Saharan Africa,Central African Republic,Multilateral,8777.52
2013,Least developed country,Sub Saharan Africa,Chad,Multilateral,20489.27
2013,Least developed country,Sub Saharan Africa,Comoros,Multilateral,3850.49
2013,Least developed country,Sub Saharan Africa,"Congo, Democratic Republic",Multilateral,146003.98
2013,Least developed country,Sub Saharan Africa,Djibouti,Multilateral,4256.32
2013,Least developed country,Sub Saharan Africa,Equatorial Guinea,Multilateral,-214.94
2013,Least developed country,Sub Saharan Africa,Eritrea,Multilateral,7080.56
2013,Least developed country,Sub Saharan Africa,Ethiopia,Multilateral,241688.27
2013,Least developed country,Sub Saharan Africa,Gambia,Multilateral,7354.79
2013,Least developed country,Sub Saharan Africa,Guinea,Multilateral,19712.56
2013,Least developed country,Sub Saharan Africa,Guinea-Bissau,Multilateral,6639.8
2013,Least developed country,Sub Saharan Africa,Lesotho,Multilateral,12965.03
2013,Least developed country,Sub Saharan Africa,Liberia,Multilateral,21161.44
2013,Least developed country,Sub Saharan Africa,Madagascar,Multilateral,30246.44
2013,Least developed country,Sub Saharan Africa,Malawi,Multilateral,56194.45
2013,Least developed country,Sub Saharan Africa,Mali,Multilateral,64044.88
2013,Least developed country,Sub Saharan Africa,Mauritania,Multilateral,10426.06
2013,Least developed country,Sub Saharan Africa,Mozambique,Multilateral,79702.27
2013,Least developed country,Sub Saharan Africa,Niger,Multilateral,45515.76
2013,Least developed country,Sub Saharan Africa,Rwanda,Multilateral,57048
