Year,Sex,Age,Offence,Remand type,Nationality,Value
2002,Male,17,,Untried,,0.24712853492094697
2002,Male,17,,Convicted unsentenced,,0.15024291611671206
2002,Male,18,,Remand,,0.834058805358196
2002,Male,18,,Untried,,0.4661742817826954
2002,Male,18,,Convicted unsentenced,,0.3678845235755006
2002,Male,19,,Remand,,0.9000533572973125
2002,Male,19,,Untried,,0.49004465163301414
2002,Male,19,,Convicted unsentenced,,0.4100087056642983
2002,Male,20,,Remand,,1.005363812519307
2002,Male,20,,Untried,,0.5714847370046898
2002,Male,20,,Convicted unsentenced,,0.4338790755146171
2002,Female,17,,Remand,,0.018253812238479036
2002,Female,17,,Untried,,0.00702069701479963
2002,Female,17,,Convicted unsentenced,,0.011233115223679407
2002,Female,18,,Remand,,0.049144879103597404
2002,Female,18,,Untried,,0.02808278805919852
2002,Female,18,,Convicted unsentenced,,0.02106209104439889
2002,Female,19,,Remand,,0.06318627313319666
2002,Female,19,,Untried,,0.035103485073998145
2002,Female,19,,Convicted unsentenced,,0.02808278805919852
2002,Female,20,,Remand,,0.09828975820719481
2002,Female,20,,Untried,,0.05195315790951726
2002,Female,20,,Convicted unsentenced,,0.046336600297677555
2003,,15,,Remand,,0.05023283598300229
2003,,15,,Untried,,0.039371682256947746
2003,,15,,Convicted unsentenced,,0.010861153726054552
2003,,16,,Remand,,0.16427495010657509
2003,,16,,Untried,,0.10996918147630232
2003,,16,,Convicted unsentenced,,0.054305768630272755
2003,,17,,Remand,,0.4263002837476411
2003,,17,,Untried,,0.2959664390349865
2003,,17,,Convicted unsentenced,,0.1303338447126546
2003,,18,,Remand,,0.7847183567074413
2003,,18,,Untried,,0.4480225911997502
2003,,18,,Convicted unsentenced,,0.33669576550769104
2003,,19,,Remand,,0.801010087296523
2003,,19,,Untried,,0.4453073027682365
2003,,19,,Convicted unsentenced,,0.3557027845282865
2003,,20,,Remand,,0.8892569613207163
2003,,20,,Untried,,0.5050436482615366
2003,,20,,Convicted unsentenced,,0.3842133130591797
2003,Male,15,,Remand,,0.05023283598300229
2003,Male,15,,Untried,,0.039371682256947746
2003,Male,15,,Convicted unsentenced,,0.010861153726054552
2003,Male,16,,Remand,,0.16427495010657509
2003,Male,16,,Untried,,0.10996918147630232
2003,Male,16,,Convicted unsentenced,,0.054305768630272755
2003,Male,17,,Remand,,0.3991473994325047
2003,Male,17,,Untried,,0.27967470844590464
2003,Male,17,,Convicted unsentenced,,0.11947269098660006
2003,Male,18,,Remand,,0.7439890302347367
2003,Male,18,,Untried,,0.43037321639491155
2003,Male,18,,Convicted unsentenced,,0.3136158138398251
2003,Male,19,,Remand,,0.7399160975874662
2003,Male,19,,Untried,,0.42494263953188427
2003,Male,19,,Convicted unsentenced,,0.31497345805558197
2003,Male,20,,Remand,,0.8118712410225776
2003,Male,20,,Untried,,0.46838725443610246
2003,Male,20,,Convicted unsentenced,,0.3434839865864751
2003,Female,17,,Remand,,0.027152884315136377
2003,Female,17,,Untried,,0.016291730589081826
2003,Female,17,,Convicted unsentenced,,0.010861153726054552
2003,Female,18,,Remand,,0.040729326472704566
2003,Female,18,,Untried,,0.017649374804838646
2003,Female,18,,Convicted unsentenced,,0.023079951667865917
2003,Female,19,,Remand,,0.06109398970905684
2003,Female,19,,Untried,,0.020364663236352283
2003,Female,19,,Convicted unsentenced,,0.040729326472704566
2003,Female,20,,Remand,,0.07738572029813867
2003,Female,20,,Untried,,0.036656393825434105
2003,Female,20,,Convicted unsentenced,,0.040729326472704566
2004,,15,,Remand,,0.06980990226613683
2004,,15,,Untried,,0.04967243045859736
2004,,15,,Convicted unsentenced,,0.02013747180753947
2004,,16,,Remand,,0.1584147782193105
2004,,16,,Untried,,0.09934486091719472
2004,,16,,Convicted unsentenced,,0.05906991730211578
2004,,17,,Remand,,0.45644936097089467
2004,,17,,Untried,,0.29669208463108154
2004,,17,,Convicted unsentenced,,0.15975727633981313
2004,,18,,Remand,,0.8122113629040919
2004,,18,,Untried,,0.4859843196219525
2004,,18,,Convicted unsentenced,,0.3262270432821394
2004,,19,,Remand,,0.7786489098915261
2004,,19,,Untried,,0.45644936097089467
2004,,19,,Convicted unsentenced,,0.3221995489206315
2004,,20,,Remand,,0.818923853506605
2004,,20,,Untried,,0.4685318440554183
2004,,20,,Convicted unsentenced,,0.35039200945118676
2004,Male,15,,Remand,,0.06980990226613683
2004,Male,15,,Untried,,0.04967243045859736
2004,Male,15,,Convicted unsentenced,,0.02013747180753947
2004,Male,16,,Remand,,0.15707228009880786
2004,Male,16,,Untried,,0.09934486091719472
2004,Male,16,,Convicted unsentenced,,0.05772741918161314
2004,Male,17,,Remand,,0.43228439480184727
2004,Male,17,,Untried,,0.2832671034260552
2004,Male,17,,Convicted unsentenced,,0.1490172913757921
2004,Male,18,,Remand,,0.7638814305659972
2004,Male,18,,Untried,,0.4510793684888841
2004,Male,18,,Convicted unsentenced,,0.31280206207711314
2004,Male,19,,Remand,,0.7370314681559447
2004,Male,19,,Untried,,0.4309418966813447
2004,Male,19,,Convicted unsentenced,,0.3060895714745999
2004,Male,20,,Remand,,0.7638814305659972
2004,Male,20,,Untried,,0.44302437976586834
2004,Male,20,,Convicted unsentenced,,0.3208570508001289
2004,Female,16,,Remand,,0.0013424981205026312
2004,Female,16,,Convicted unsentenced,,0.0013424981205026312
2004,Female,17,,Remand,,0.024164966169047362
2004,Female,17,,Untried,,0.013424981205026313
2004,Female,17,,Convicted unsentenced,,0.01073998496402105
2004,Female,18,,Remand,,0.048329932338094725
2004,Female,18,,Untried,,0.034904951133068414
2004,Female,18,,Convicted unsentenced,,0.013424981205026313
2004,Female,19,,Remand,,0.04161744173558157
2004,Female,19,,Untried,,0.025507464289549996
2004,Female,19,,Convicted unsentenced,,0.016109977446031574
2004,Female,20,,Remand,,0.055042422940607884
2004,Female,20,,Untried,,0.025507464289549996
2004,Female,20,,Convicted unsentenced,,0.02953495865105789
2005,,15,,Remand,,0.06825042656516603
2005,,15,,Untried,,0.04987531172069825
2005,,15,,Convicted unsentenced,,0.01837511484446778
2005,,16,,Remand,,0.15881349258432864
2005,,16,,Untried,,0.10237563984774904
2005,,16,,Convicted unsentenced,,0.056437852736579606
2005,,17,,Remand,,0.4108150675941725
2005,,17,,Untried,,0.2900643129019556
2005,,17,,Convicted unsentenced,,0.12075075469221681
2005,,18,,Remand,,0.8045675285470535
2005,,18,,Untried,,0.4698779367371046
2005,,18,,Convicted unsentenced,,0.33468959180994884
2005,,19,,Remand,,0.8295051844074025
2005,,19,,Untried,,0.47512796954980974
2005,,19,,Convicted unsentenced,,0.3543772148575929
2005,,20,,Remand,,0.7940674629216432
2005,,20,,Untried,,0.44756529728310807
2005,,20,,Convicted unsentenced,,0.34650216563853525
2005,Male,15,,Remand,,0.06825042656516603
2005,Male,15,,Untried,,0.04987531172069825
2005,Male,15,,Convicted unsentenced,,0.01837511484446778
2005,Male,16,,Remand,,0.15881349258432864
2005,Male,16,,Untried,,0.10237563984774904
2005,Male,16,,Convicted unsentenced,,0.056437852736579606
2005,Male,17,,Remand,,0.39112744454652837
2005,Male,17,,Untried,,0.27562672266701665
2005,Male,17,,Convicted unsentenced,,0.11550072187951174
2005,Male,18,,Remand,,0.7599422496390602
2005,Male,18,,Untried,,0.4488778054862843
2005,Male,18,,Convicted unsentenced,,0.31106444415277595
2005,Male,19,,Remand,,0.7651922824517653
2005,Male,19,,Untried,,0.43969024806405044
2005,Male,19,,Convicted unsentenced,,0.3255020343877149
2005,Male,20,,Remand,,0.7481296758104738
2005,Male,20,,Untried,,0.4200026250164064
2005,Male,20,,Convicted unsentenced,,0.32812705079406745
2005,Female,17,,Remand,,0.019687623047644046
2005,Female,17,,Untried,,0.014437590234938968
2005,Female,17,,Convicted unsentenced,,0.005250032812705079
2005,Female,18,,Remand,,0.04462527890799318
2005,Female,18,,Untried,,0.021000131250820318
2005,Female,18,,Convicted unsentenced,,0.023625147657172857
2005,Female,19,,Remand,,0.06431290195563723
2005,Female,19,,Untried,,0.035437721485759285
2005,Female,19,,Convicted unsentenced,,0.028875180469877935
2005,Female,20,,Remand,,0.04593778711116944
2005,Female,20,,Untried,,0.027562672266701668
2005,Female,20,,Convicted unsentenced,,0.01837511484446778
2006,,15,,Remand,,0.07565848529147752
2006,,15,,Untried,,0.041035110666564074
2006,,15,,Convicted unsentenced,,0.03462337462491344
2006,,16,,Remand,,0.17183452591623707
2006,,16,,Untried,,0.1256700264163525
2006,,16,,Convicted unsentenced,,0.04616449949988459
2006,,17,,Remand,,0.4872919391654485
2006,,17,,Untried,,0.3205868020825319
2006,,17,,Convicted unsentenced,,0.16670513708291657
2006,,18,,Remand,,0.8053140468313201
2006,,18,,Untried,,0.4872919391654485
2006,,18,,Convicted unsentenced,,0.31802210766587163
2006,,19,,Remand,,0.8835372265394579
2006,,19,,Untried,,0.5103741889153907
2006,,19,,Convicted unsentenced,,0.3731630376240671
2006,,20,,Remand,,0.7668436305814162
2006,,20,,Untried,,0.46933907824882665
2006,,20,,Convicted unsentenced,,0.29750455233258954
2006,Male,15,,Remand,,0.07565848529147752
2006,Male,15,,Untried,,0.041035110666564074
2006,Male,15,,Convicted unsentenced,,0.03462337462491344
2006,Male,16,,Remand,,0.17183452591623707
2006,Male,16,,Untried,,0.1256700264163525
2006,Male,16,,Convicted unsentenced,,0.04616449949988459
2006,Male,17,,Remand,,0.462927342207176
2006,Male,17,,Untried,,0.3026339411659101
2006,Male,17,,Convicted unsentenced,,0.16029340104126594
2006,Male,18,,Remand,,0.7617142417480958
2006,Male,18,,Untried,,0.46420968941550617
2006,Male,18,,Convicted unsentenced,,0.29750455233258954
2006,Male,19,,Remand,,0.8373727270395733
2006,Male,19,,Untried,,0.4860095919571183
2006,Male,19,,Convicted unsentenced,,0.3513631350824549
2006,Male,20,,Remand,,0.7168320894565413
2006,Male,20,,Untried,,0.43343335641558306
2006,Male,20,,Convicted unsentenced,,0.2833987330409582
2006,Female,17,,Remand,,0.024364596958272422
2006,Female,17,,Untried,,0.017952860916621786
2006,Female,17,,Convicted unsentenced,,0.006411736041650637
2006,Female,18,,Remand,,0.043599805083224336
2006,Female,18,,Untried,,0.023082249749942295
2006,Female,18,,Convicted unsentenced,,0.020517555333282037
2006,Female,19,,Remand,,0.04616449949988459
2006,Female,19,,Untried,,0.024364596958272422
2006,Female,19,,Convicted unsentenced,,0.021799902541612168
2006,Female,20,,Remand,,0.050011541124874964
2006,Female,20,,Untried,,0.03590572183324357
2006,Female,20,,Convicted unsentenced,,0.014105819291631403
2007,,15,,Remand,,0.07901271728497254
2007,,15,,Untried,,0.047658464394110416
2007,,15,,Convicted unsentenced,,0.03135425289086211
2007,,16,,Remand,,0.16680462537938648
2007,,16,,Untried,,0.1229086713321795
2007,,16,,Convicted unsentenced,,0.04389595404720697
2007,,17,,Remand,,0.4364512002408007
2007,,17,,Untried,,0.2997466576366418
2007,,17,,Convicted unsentenced,,0.13670454260415882
2007,,18,,Remand,,0.7976521935435323
2007,,18,,Untried,,0.4928888554443525
2007,,18,,Convicted unsentenced,,0.30476333809917977
2007,,19,,Remand,,0.8465648280532772
2007,,19,,Untried,,0.4991597060225249
2007,,19,,Convicted unsentenced,,0.34740512203075224
2007,,20,,Remand,,0.7725687912308425
2007,,20,,Untried,,0.47909298417237317
2007,,20,,Convicted unsentenced,,0.29347580705846943
2007,Male,15,,Remand,,0.07901271728497254
2007,Male,15,,Untried,,0.047658464394110416
2007,Male,15,,Convicted unsentenced,,0.03135425289086211
2007,Male,16,,Remand,,0.16680462537938648
2007,Male,16,,Untried,,0.1229086713321795
2007,Male,16,,Convicted unsentenced,,0.04389595404720697
2007,Male,17,,Remand,,0.4126219680437454
2007,Male,17,,Untried,,0.28218827601775903
2007,Male,17,,Convicted unsentenced,,0.1304336920259864
2007,Male,18,,Remand,,0.737452027993077
2007,Male,18,,Untried,,0.455263751975318
2007,Male,18,,Convicted unsentenced,,0.28218827601775903
2007,Male,19,,Remand,,0.8064313843529736
2007,Male,19,,Untried,,0.4765846439411042
2007,Male,19,,Convicted unsentenced,,0.32984674041186945
2007,Male,20,,Remand,,0.734943687761808
2007,Male,20,,Untried,,0.4627887726691249
2007,Male,20,,Convicted unsentenced,,0.27215491509268314
2007,Female,17,,Remand,,0.023829232197055208
2007,Female,17,,Untried,,0.017558381618882787
2007,Female,17,,Convicted unsentenced,,0.006270850578172424
2007,Female,18,,Remand,,0.060200165550455265
2007,Female,18,,Untried,,0.03762510346903454
2007,Female,18,,Convicted unsentenced,,0.022575062081420724
2007,Female,19,,Remand,,0.04013344370030351
2007,Female,19,,Untried,,0.022575062081420724
2007,Female,19,,Convicted unsentenced,,0.017558381618882787
2007,Female,20,,Remand,,0.03762510346903454
2007,Female,20,,Untried,,0.0163042115032483
2007,Female,20,,Convicted unsentenced,,0.02132089196578624
2008,,15,,Remand,,0.08293867346202852
2008,,15,,Untried,,0.058898478255643434
2008,,15,,Convicted unsentenced,,0.024040195206385076
2008,,16,,Remand,,0.19712960069235763
2008,,16,,Untried,,0.12020097603192537
2008,,16,,Convicted unsentenced,,0.07692862466043225
2008,,17,,Remand,,0.4346154770776739
2008,,17,,Untried,,0.261611414284684
2008,,17,,Convicted unsentenced,,0.17300406279298988
2008,,18,,Remand,,0.7586388441474146
2008,,18,,Untried,,0.4741351539774503
2008,,18,,Convicted unsentenced,,0.2845036901699642
2008,,19,,Remand,,0.8020782748755919
2008,,19,,Untried,,0.4552131163305046
2008,,19,,Convicted unsentenced,,0.3468651585450874
2008,,20,,Remand,,0.7692910546433637
2008,,20,,Untried,,0.4666129768973724
2008,,20,,Convicted unsentenced,,0.3026780777459913
2008,Male,15,,Remand,,0.08293867346202852
2008,Male,15,,Untried,,0.058898478255643434
2008,Male,15,,Convicted unsentenced,,0.024040195206385076
2008,Male,16,,Remand,,0.19712960069235763
2008,Male,16,,Untried,,0.12020097603192537
2008,Male,16,,Convicted unsentenced,,0.07692862466043225
2008,Male,17,,Remand,,0.4182993965911003
2008,Male,17,,Untried,,0.2548260691876818
2008,Male,17,,Convicted unsentenced,,0.1634733274034185
2008,Male,18,,Remand,,0.7212058561915523
2008,Male,18,,Untried,,0.44834964059908167
2008,Male,18,,Convicted unsentenced,,0.27285621559247064
2008,Male,19,,Remand,,0.7608721782820876
2008,Male,19,,Untried,,0.4267134649133351
2008,Male,19,,Convicted unsentenced,,0.3341587133687525
2008,Male,20,,Remand,,0.7356299733153833
2008,Male,20,,Untried,,0.4435416015578047
2008,Male,20,,Convicted unsentenced,,0.2920883717575787
2008,Female,17,,Remand,,0.01631608048657355
2008,Female,17,,Untried,,0.006785345097002187
2008,Female,17,,Convicted unsentenced,,0.009530735389571363
2008,Female,18,,Remand,,0.03743298795586221
2008,Female,18,,Untried,,0.025785513378368638
2008,Female,18,,Convicted unsentenced,,0.011647474577493568
2008,Female,19,,Remand,,0.04120609659350434
2008,Female,19,,Untried,,0.02849965141716951
2008,Female,19,,Convicted unsentenced,,0.01270644517633483
2008,Female,20,,Remand,,0.03366108132798038
2008,Female,20,,Untried,,0.023071375339567757
2008,Female,20,,Convicted unsentenced,,0.010589705988412627
2009,,15,,Remand,,0.08551522346536196
2009,,15,,Untried,,0.05825448789437709
2009,,15,,Convicted unsentenced,,0.02726073557098488
2009,,16,,Remand,,0.17096689091148926
2009,,16,,Untried,,0.11904162319674785
2009,,16,,Convicted unsentenced,,0.051925267714741395
2009,,17,,Remand,,0.3945233898142485
2009,,17,,Untried,,0.27820508208319844
2009,,17,,Convicted unsentenced,,0.1163183077310501
2009,,18,,Remand,,0.7799822522814212
2009,,18,,Untried,,0.5016524565001019
2009,,18,,Convicted unsentenced,,0.27832979578131933
2009,,19,,Remand,,0.8638977827343479
2009,,19,,Untried,,0.536096221414781
2009,,19,,Convicted unsentenced,,0.3278015613195669
2009,,20,,Remand,,0.7588444796201028
2009,,20,,Untried,,0.4610269693372187
2009,,20,,Convicted unsentenced,,0.2978175102828843
2009,Male,15,,Remand,,0.08551522346536196
2009,Male,15,,Untried,,0.05825448789437709
2009,Male,15,,Convicted unsentenced,,0.02726073557098488
2009,Male,16,,Remand,,0.17096689091148926
2009,Male,16,,Untried,,0.11904162319674785
2009,Male,16,,Convicted unsentenced,,0.051925267714741395
2009,Male,17,,Remand,,0.3801153601707618
2009,Male,17,,Untried,,0.26847621445959396
2009,Male,17,,Convicted unsentenced,,0.11163914571116786
2009,Male,18,,Remand,,0.746208823494142
2009,Male,18,,Untried,,0.4748989699128204
2009,Male,18,,Convicted unsentenced,,0.27130985358132176
2009,Male,19,,Remand,,0.8256766317708145
2009,Male,19,,Untried,,0.5154237267810675
2009,Male,19,,Convicted unsentenced,,0.3102529049897471
2009,Male,20,,Remand,,0.7109400294995862
2009,Male,20,,Untried,,0.4318415656365795
2009,Male,20,,Convicted unsentenced,,0.2790984638630068
2009,Female,17,,Remand,,0.014408029643486706
2009,Female,17,,Untried,,0.009728867623604465
2009,Female,17,,Convicted unsentenced,,0.004679162019882242
2009,Female,18,,Remand,,0.0337734287872792
2009,Female,18,,Untried,,0.0267534865872816
2009,Female,18,,Convicted unsentenced,,0.007019942199997601
2009,Female,19,,Remand,,0.038221150963533235
2009,Female,19,,Untried,,0.020672494633713474
2009,Female,19,,Convicted unsentenced,,0.017548656329819765
2009,Female,20,,Remand,,0.047904450120516605
2009,Female,20,,Untried,,0.029185403700639156
2009,Female,20,,Convicted unsentenced,,0.018719046419877445
2010,,15,,Remand,,0.06117503117573705
2010,,15,,Untried,,0.04941060210347992
2010,,15,,Convicted unsentenced,,0.011764429072257124
2010,,16,,Remand,,0.1611726782899226
2010,,16,,Untried,,0.12587939107315121
2010,,16,,Convicted unsentenced,,0.035293287216771364
2010,,17,,Remand,,0.3317568998376509
2010,,17,,Untried,,0.2611703254041082
2010,,17,,Convicted unsentenced,,0.07058657443354273
2010,,18,,Remand,,0.7082186301498788
2010,,18,,Untried,,0.4694007199830592
2010,,18,,Convicted unsentenced,,0.23881791016681964
2010,,19,,Remand,,0.7529234606244559
2010,,19,,Untried,,0.46587139126138205
2010,,19,,Convicted unsentenced,,0.2870520693630738
2010,,20,,Remand,,0.6999835297992988
2010,,20,,Untried,,0.4341074327662879
2010,,20,,Convicted unsentenced,,0.26587609703301096
2010,Male,15,,Remand,,0.06117503117573705
2010,Male,15,,Untried,,0.04941060210347992
2010,Male,15,,Convicted unsentenced,,0.011764429072257124
2010,Male,16,,Remand,,0.1611726782899226
2010,Male,16,,Untried,,0.12587939107315121
2010,Male,16,,Convicted unsentenced,,0.035293287216771364
2010,Male,17,,Remand,,0.3258746853015223
2010,Male,17,,Untried,,0.2564645537752053
2010,Male,17,,Convicted unsentenced,,0.06941013152631703
2010,Male,18,,Remand,,0.6882191007270417
2010,Male,18,,Untried,,0.4611656196324792
2010,Male,18,,Convicted unsentenced,,0.22705348109456247
2010,Male,19,,Remand,,0.7093950730571046
2010,Male,19,,Untried,,0.43881320439519067
2010,Male,19,,Convicted unsentenced,,0.2705818686619138
2010,Male,20,,Remand,,0.6658666854897531
2010,Male,20,,Untried,,0.40940213171454787
2010,Male,20,,Convicted unsentenced,,0.2564645537752053
2010,Female,17,,Remand,,0.005882214536128562
2010,Female,17,,Untried,,0.004705771628902849
2010,Female,17,,Convicted unsentenced,,0.0011764429072257123
2010,Female,18,,Remand,,0.019999529422837108
2010,Female,18,,Untried,,0.008235100350579987
2010,Female,18,,Convicted unsentenced,,0.011764429072257124
2010,Female,19,,Remand,,0.04352838756735136
2010,Female,19,,Untried,,0.02705818686619138
2010,Female,19,,Convicted unsentenced,,0.016470200701159975
2010,Female,20,,Remand,,0.03411684430954566
2010,Female,20,,Untried,,0.02470530105173996
2010,Female,20,,Convicted unsentenced,,0.009411543257805698
2011,,15,,Remand,,0.0409960878019069
2011,,15,,Untried,,0.03279687024152552
2011,,15,,Convicted unsentenced,,0.00819921756038138
2011,,16,,Remand,,0.13353011455478248
2011,,16,,Untried,,0.10424719469627755
2011,,16,,Convicted unsentenced,,0.02928291985850493
2011,,17,,Remand,,0.32914001920959546
2011,,17,,Untried,,0.24949047719446202
2011,,17,,Convicted unsentenced,,0.07964954201513341
2011,,18,,Remand,,0.6477381872701291
2011,,18,,Untried,,0.4240166795511514
2011,,18,,Convicted unsentenced,,0.22372150771897767
2011,,19,,Remand,,0.6781924239229742
2011,,19,,Untried,,0.41464614519642984
2011,,19,,Convicted unsentenced,,0.26354627872654435
2011,,20,,Remand,,0.6735071567456133
2011,,20,,Untried,,0.40761824443038863
2011,,20,,Convicted unsentenced,,0.26588891231522477
2011,Male,15,,Remand,,0.0409960878019069
2011,Male,15,,Untried,,0.03279687024152552
2011,Male,15,,Convicted unsentenced,,0.00819921756038138
2011,Male,16,,Remand,,0.13353011455478248
2011,Male,16,,Untried,,0.10424719469627755
2011,Male,16,,Convicted unsentenced,,0.02928291985850493
2011,Male,17,,Remand,,0.32094080164921407
2011,Male,17,,Untried,,0.24363389322276102
2011,Male,17,,Convicted unsentenced,,0.07730690842645302
2011,Male,18,,Remand,,0.6207979010003045
2011,Male,18,,Untried,,0.40761824443038863
2011,Male,18,,Convicted unsentenced,,0.2131796565699159
2011,Male,19,,Remand,,0.6407102865040879
2011,Male,19,,Untried,,0.39121980930962585
2011,Male,19,,Convicted unsentenced,,0.24949047719446202
2011,Male,20,,Remand,,0.6465668704757889
2011,Male,20,,Untried,,0.3888771757209455
2011,Male,20,,Convicted unsentenced,,0.2576896947548434
2011,Female,17,,Remand,,0.00819921756038138
2011,Female,17,,Untried,,0.0058565839717009864
2011,Female,17,,Convicted unsentenced,,0.0023426335886803946
2011,Female,18,,Remand,,0.02694028626982454
2011,Female,18,,Untried,,0.01639843512076276
2011,Female,18,,Convicted unsentenced,,0.010541851149061775
2011,Female,19,,Remand,,0.03748213741888631
2011,Female,19,,Untried,,0.023426335886803946
2011,Female,19,,Convicted unsentenced,,0.014055801532082367
2011,Female,20,,Remand,,0.02694028626982454
2011,Female,20,,Untried,,0.018741068709443157
2011,Female,20,,Convicted unsentenced,,0.00819921756038138
2012,,15,,Remand,,0.027891409445890664
2012,,15,,Untried,,0.02324284120490889
2012,,15,,Convicted unsentenced,,0.0046485682409817776
2012,,16,,Remand,,0.06972852361472666
2012,,16,,Untried,,0.05810710301227222
2012,,16,,Convicted unsentenced,,0.011621420602454444
2012,,17,,Remand,,0.23359055410933435
2012,,17,,Untried,,0.18361844551878023
2012,,17,,Convicted unsentenced,,0.04997210859055411
2012,,18,,Remand,,0.5322610635924135
2012,,18,,Untried,,0.35212904425436964
2012,,18,,Convicted unsentenced,,0.18013201933804388
2012,,19,,Remand,,0.6124488657493492
2012,,19,,Untried,,0.38002045370026033
2012,,19,,Convicted unsentenced,,0.23242841204908887
2012,,20,,Remand,,0.6019895872071402
2012,,20,,Untried,,0.40442543696541466
2012,,20,,Convicted unsentenced,,0.19756415024172555
2012,Male,15,,Remand,,0.027891409445890664
2012,Male,15,,Untried,,0.02324284120490889
2012,Male,15,,Convicted unsentenced,,0.0046485682409817776
2012,Male,16,,Remand,,0.06972852361472666
2012,Male,16,,Untried,,0.05810710301227222
2012,Male,16,,Convicted unsentenced,,0.011621420602454444
2012,Male,17,,Remand,,0.22429341762737076
2012,Male,17,,Untried,,0.17664559315730755
2012,Male,17,,Convicted unsentenced,,0.04764782447006322
2012,Male,18,,Remand,,0.5136667906284864
2012,Male,18,,Untried,,0.3358590554109334
2012,Male,18,,Convicted unsentenced,,0.177807735217553
2012,Male,19,,Remand,,0.5845574563034586
2012,Male,19,,Untried,,0.3637504648568241
2012,Male,19,,Convicted unsentenced,,0.22080699144663443
2012,Male,20,,Remand,,0.5799088880624768
2012,Male,20,,Untried,,0.38815544812197844
2012,Male,20,,Convicted unsentenced,,0.19175343994049832
2012,Female,17,,Remand,,0.009297136481963555
2012,Female,17,,Untried,,0.006972852361472666
2012,Female,17,,Convicted unsentenced,,0.0023242841204908888
2012,Female,18,,Remand,,0.01859427296392711
2012,Female,18,,Untried,,0.016269988843436223
2012,Female,18,,Convicted unsentenced,,0.0023242841204908888
2012,Female,19,,Remand,,0.027891409445890664
2012,Female,19,,Untried,,0.016269988843436223
2012,Female,19,,Convicted unsentenced,,0.011621420602454444
2012,Female,20,,Remand,,0.022080699144663443
2012,Female,20,,Untried,,0.016269988843436223
2012,Female,20,,Convicted unsentenced,,0.005810710301227222
2013,,15,,Remand,,0.011927196393215812
2013,,15,,Untried,,0.008349037475251066
2013,,15,,Convicted unsentenced,,0.0035781589179647434
2013,,16,,Remand,,0.05605782304811431
2013,,16,,Untried,,0.04293790701557692
2013,,16,,Convicted unsentenced,,0.013119916032537392
2013,,17,,Remand,,0.1514753941938408
2013,,17,,Untried,,0.12165740321080126
2013,,17,,Convicted unsentenced,,0.029817990983039524
2013,,18,,Remand,,0.4794732950072756
2013,,18,,Untried,,0.3339614990100427
2013,,18,,Convicted unsentenced,,0.1455117959972329
2013,,19,,Remand,,0.48782233248252665
2013,,19,,Untried,,0.3256124615347916
2013,,19,,Convicted unsentenced,,0.16220987094773504
2013,,20,,Remand,,0.5367238376947114
2013,,20,,Untried,,0.37809212566494116
2013,,20,,Convicted unsentenced,,0.15863171202977028
2013,Male,15,,Remand,,0.011927196393215812
2013,Male,15,,Untried,,0.008349037475251066
2013,Male,15,,Convicted unsentenced,,0.0035781589179647434
2013,Male,16,,Remand,,0.05605782304811431
2013,Male,16,,Untried,,0.04293790701557692
2013,Male,16,,Convicted unsentenced,,0.013119916032537392
2013,Male,17,,Remand,,0.1514753941938408
2013,Male,17,,Untried,,0.12165740321080126
2013,Male,17,,Convicted unsentenced,,0.029817990983039524
2013,Male,18,,Remand,,0.46158250041745186
2013,Male,18,,Untried,,0.31726342405954056
2013,Male,18,,Convicted unsentenced,,0.1443190763579113
2013,Male,19,,Remand,,0.4723169771713461
2013,Male,19,,Untried,,0.3148779847808974
2013,Male,19,,Convicted unsentenced,,0.1574389923904487
2013,Male,20,,Remand,,0.5188330431048878
2013,Male,20,,Untried,,0.3649722096324038
2013,Male,20,,Convicted unsentenced,,0.15386083347248394
2013,Female,18,,Remand,,0.017890794589823716
2013,Female,18,,Untried,,0.016698074950502132
2013,Female,18,,Convicted unsentenced,,0.001192719639321581
2013,Female,19,,Remand,,0.015505355311180554
2013,Female,19,,Untried,,0.01073447675389423
2013,Female,19,,Convicted unsentenced,,0.004770878557286324
2013,Female,20,,Remand,,0.017890794589823716
2013,Female,20,,Untried,,0.013119916032537392
2013,Female,20,,Convicted unsentenced,,0.004770878557286324
2014,,15,,Remand,,0.02105041574571098
2014,,15,,Untried,,0.017542013121425816
2014,,15,,Convicted unsentenced,,0.0035084026242851625
2014,,16,,Remand,,0.05730390952999099
2014,,16,,Untried,,0.04911763673999228
2014,,16,,Convicted unsentenced,,0.008186272789998714
2014,,17,,Remand,,0.14033610497140653
2014,,17,,Untried,,0.11928568922569553
2014,,17,,Convicted unsentenced,,0.02105041574571098
2014,,18,,Remand,,0.4467366008256441
2014,,18,,Untried,,0.31692570372709306
2014,,18,,Convicted unsentenced,,0.12981089709855104
2014,,19,,Remand,,0.5250909261013461
2014,,19,,Untried,,0.35434866505280144
2014,,19,,Convicted unsentenced,,0.1707422610485446
2014,,20,,Remand,,0.5087183805213487
2014,,20,,Untried,,0.35668760013565826
2014,,20,,Convicted unsentenced,,0.1520307803856904
2014,Male,15,,Remand,,0.02105041574571098
2014,Male,15,,Untried,,0.017542013121425816
2014,Male,15,,Convicted unsentenced,,0.0035084026242851625
2014,Male,16,,Remand,,0.05730390952999099
2014,Male,16,,Untried,,0.04911763673999228
2014,Male,16,,Convicted unsentenced,,0.008186272789998714
2014,Male,17,,Remand,,0.14033610497140653
2014,Male,17,,Untried,,0.11928568922569553
