Year,Country,Cause of death,Sex,Age,GeoCode,Value
2013,Wales,"Respiratory failure, not elsewhere classified (J96)",Male,40 to 44,W92000004,0.0
2013,Wales,Other respiratory disorders (J98),Male,40 to 44,W92000004,0.0
2013,Wales,,Female,40 to 44,W92000004,54.67993055
2013,Wales,Malignant neoplasms (C00-C97),Female,40 to 44,W92000004,38.37188109
2013,Wales,Diabetes mellitus (E10-E14),Female,40 to 44,W92000004,0.0
2013,Wales,IX diseases of the circulatory system (I00-I99),Female,40 to 44,W92000004,12.47086135
2013,Wales,Other diseases of upper respiratory tract (J30-J39),Female,40 to 44,W92000004,0.0
2013,Wales,Chronic lower respiratory diseases (J40-J47),Female,40 to 44,W92000004,1.918594054
2013,Wales,Lung diseases due to external agents (J60-J70),Female,40 to 44,W92000004,0.0
2013,Wales,Other respiratory diseases principally affecting the interstitium (J80-J84),Female,40 to 44,W92000004,0.0
2013,Wales,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),Female,40 to 44,W92000004,0.959297027
2013,Wales,Other diseases of pleura (J90-J94),Female,40 to 44,W92000004,0.0
2013,Wales,"Postprocedural respiratory disorders, not elsewhere classified (J95)",Female,40 to 44,W92000004,0.0
2013,Wales,"Respiratory failure, not elsewhere classified (J96)",Female,40 to 44,W92000004,0.0
2013,Wales,Other respiratory disorders (J98),Female,40 to 44,W92000004,0.959297027
2013,England,,,45 to 49,E92000001,115.238421799999
2013,England,Malignant neoplasms (C00-C97),,45 to 49,E92000001,66.5855956
2013,England,Diabetes mellitus (E10-E14),,45 to 49,E92000001,1.986869341
2013,England,IX diseases of the circulatory system (I00-I99),,45 to 49,E92000001,41.46952932
2013,England,Other diseases of upper respiratory tract (J30-J39),,45 to 49,E92000001,0.0
2013,England,Chronic lower respiratory diseases (J40-J47),,45 to 49,E92000001,3.209558166
2013,England,Lung diseases due to external agents (J60-J70),,45 to 49,E92000001,0.611344413
2013,England,Other respiratory diseases principally affecting the interstitium (J80-J84),,45 to 49,E92000001,0.636817096
2013,England,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),,45 to 49,E92000001,0.229254155
2013,England,Other diseases of pleura (J90-J94),,45 to 49,E92000001,0.076418052
2013,England,"Postprocedural respiratory disorders, not elsewhere classified (J95)",,45 to 49,E92000001,0.0
2013,England,"Respiratory failure, not elsewhere classified (J96)",,45 to 49,E92000001,0.025472684
2013,England,Other respiratory disorders (J98),,45 to 49,E92000001,0.407562942
2013,England,,Male,45 to 49,E92000001,129.2984118
2013,England,Malignant neoplasms (C00-C97),Male,45 to 49,E92000001,61.29817049
2013,England,Diabetes mellitus (E10-E14),Male,45 to 49,E92000001,2.113730017
2013,England,IX diseases of the circulatory system (I00-I99),Male,45 to 49,E92000001,59.5968756
2013,England,Other diseases of upper respiratory tract (J30-J39),Male,45 to 49,E92000001,0.0
2013,England,Chronic lower respiratory diseases (J40-J47),Male,45 to 49,E92000001,4.021242471
2013,England,Lung diseases due to external agents (J60-J70),Male,45 to 49,E92000001,0.721761469
2013,England,Other respiratory diseases principally affecting the interstitium (J80-J84),Male,45 to 49,E92000001,0.721761469
2013,England,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),Male,45 to 49,E92000001,0.257771953
2013,England,Other diseases of pleura (J90-J94),Male,45 to 49,E92000001,0.103108781
2013,England,"Postprocedural respiratory disorders, not elsewhere classified (J95)",Male,45 to 49,E92000001,0.0
2013,England,"Respiratory failure, not elsewhere classified (J96)",Male,45 to 49,E92000001,0.051554391
2013,England,Other respiratory disorders (J98),Male,45 to 49,E92000001,0.412435125
2013,England,,Female,45 to 49,E92000001,101.5067407
2013,England,Malignant neoplasms (C00-C97),Female,45 to 49,E92000001,71.74955629
2013,England,Diabetes mellitus (E10-E14),Female,45 to 49,E92000001,1.862970935
2013,England,IX diseases of the circulatory system (I00-I99),Female,45 to 49,E92000001,23.76546706
2013,England,Other diseases of upper respiratory tract (J30-J39),Female,45 to 49,E92000001,0.0
2013,England,Chronic lower respiratory diseases (J40-J47),Female,45 to 49,E92000001,2.416827159
2013,England,Lung diseases due to external agents (J60-J70),Female,45 to 49,E92000001,0.503505658
2013,England,Other respiratory diseases principally affecting the interstitium (J80-J84),Female,45 to 49,E92000001,0.553856224
2013,England,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),Female,45 to 49,E92000001,0.201402263
2013,England,Other diseases of pleura (J90-J94),Female,45 to 49,E92000001,0.050350566
2013,England,"Postprocedural respiratory disorders, not elsewhere classified (J95)",Female,45 to 49,E92000001,0.0
2013,England,"Respiratory failure, not elsewhere classified (J96)",Female,45 to 49,E92000001,0.0
2013,England,Other respiratory disorders (J98),Female,45 to 49,E92000001,0.402804527
2013,,,,45 to 49,,115.9594675
2013,,Malignant neoplasms (C00-C97),,45 to 49,,66.91732117
2013,,Diabetes mellitus (E10-E14),,45 to 49,,2.002212566
2013,,IX diseases of the circulatory system (I00-I99),,45 to 49,,41.73286432
2013,,Other diseases of upper respiratory tract (J30-J39),,45 to 49,,0.0
2013,,Chronic lower respiratory diseases (J40-J47),,45 to 49,,3.304856885
2013,,Lung diseases due to external agents (J60-J70),,45 to 49,,0.627199117
2013,,Other respiratory diseases principally affecting the interstitium (J80-J84),,45 to 49,,0.627199117
2013,,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),,45 to 49,,0.24123043
2013,,Other diseases of pleura (J90-J94),,45 to 49,,0.072369129
2013,,"Postprocedural respiratory disorders, not elsewhere classified (J95)",,45 to 49,,0.0
2013,,"Respiratory failure, not elsewhere classified (J96)",,45 to 49,,0.0241230429999999
2013,,Other respiratory disorders (J98),,45 to 49,,0.41009173
2013,,,Male,45 to 49,,130.7662059
2013,,Malignant neoplasms (C00-C97),Male,45 to 49,,62.0858602
2013,,Diabetes mellitus (E10-E14),Male,45 to 49,,2.100465766
2013,,IX diseases of the circulatory system (I00-I99),Male,45 to 49,,60.1807866
2013,,Other diseases of upper respiratory tract (J30-J39),Male,45 to 49,,0.0
2013,,Chronic lower respiratory diseases (J40-J47),Male,45 to 49,,4.10323545
2013,,Lung diseases due to external agents (J60-J70),Male,45 to 49,,0.683872575
2013,,Other respiratory diseases principally affecting the interstitium (J80-J84),Male,45 to 49,,0.732720615999999
2013,,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),Male,45 to 49,,0.293088246
2013,,Other diseases of pleura (J90-J94),Male,45 to 49,,0.0976960819999999
2013,,"Postprocedural respiratory disorders, not elsewhere classified (J95)",Male,45 to 49,,0.0
2013,,"Respiratory failure, not elsewhere classified (J96)",Male,45 to 49,,0.0488480409999999
2013,,Other respiratory disorders (J98),Male,45 to 49,,0.43963237
2013,,,Female,45 to 49,,101.5132141
2013,,Malignant neoplasms (C00-C97),Female,45 to 49,,71.63115531
2013,,Diabetes mellitus (E10-E14),Female,45 to 49,,1.906351439
2013,,IX diseases of the circulatory system (I00-I99),Female,45 to 49,,23.73407541
2013,,Other diseases of upper respiratory tract (J30-J39),Female,45 to 49,,0.0
2013,,Chronic lower respiratory diseases (J40-J47),Female,45 to 49,,2.525915656
2013,,Lung diseases due to external agents (J60-J70),Female,45 to 49,,0.571905432
2013,,Other respiratory diseases principally affecting the interstitium (J80-J84),Female,45 to 49,,0.524246646
2013,,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),Female,45 to 49,,0.190635143999999
2013,,Other diseases of pleura (J90-J94),Female,45 to 49,,0.0476587859999999
2013,,"Postprocedural respiratory disorders, not elsewhere classified (J95)",Female,45 to 49,,0.0
2013,,"Respiratory failure, not elsewhere classified (J96)",Female,45 to 49,,0.0
2013,,Other respiratory disorders (J98),Female,45 to 49,,0.381270287999999
2013,Wales,,,45 to 49,W92000004,128.8472045
2013,Wales,Malignant neoplasms (C00-C97),,45 to 49,W92000004,72.84647605
2013,Wales,Diabetes mellitus (E10-E14),,45 to 49,W92000004,2.276452377
2013,Wales,IX diseases of the circulatory system (I00-I99),,45 to 49,W92000004,46.43962848
2013,Wales,Other diseases of upper respiratory tract (J30-J39),,45 to 49,W92000004,0.0
2013,Wales,Chronic lower respiratory diseases (J40-J47),,45 to 49,W92000004,5.008195229
2013,Wales,Lung diseases due to external agents (J60-J70),,45 to 49,W92000004,0.910580950999999
2013,Wales,Other respiratory diseases principally affecting the interstitium (J80-J84),,45 to 49,W92000004,0.455290475
2013,Wales,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),,45 to 49,W92000004,0.455290475
2013,Wales,Other diseases of pleura (J90-J94),,45 to 49,W92000004,0.0
2013,Wales,"Postprocedural respiratory disorders, not elsewhere classified (J95)",,45 to 49,W92000004,0.0
2013,Wales,"Respiratory failure, not elsewhere classified (J96)",,45 to 49,W92000004,0.0
2013,Wales,Other respiratory disorders (J98),,45 to 49,W92000004,0.455290475
2013,Wales,,Male,45 to 49,W92000004,157.2590401
2013,Wales,Malignant neoplasms (C00-C97),Male,45 to 49,W92000004,76.30320287
2013,Wales,Diabetes mellitus (E10-E14),Male,45 to 49,W92000004,1.861053729
2013,Wales,IX diseases of the circulatory system (I00-I99),Male,45 to 49,W92000004,70.72004169
2013,Wales,Other diseases of upper respiratory tract (J30-J39),Male,45 to 49,W92000004,0.0
2013,Wales,Chronic lower respiratory diseases (J40-J47),Male,45 to 49,W92000004,5.583161186
2013,Wales,Lung diseases due to external agents (J60-J70),Male,45 to 49,W92000004,0.0
2013,Wales,Other respiratory diseases principally affecting the interstitium (J80-J84),Male,45 to 49,W92000004,0.930526864
2013,Wales,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),Male,45 to 49,W92000004,0.930526864
2013,Wales,Other diseases of pleura (J90-J94),Male,45 to 49,W92000004,0.0
2013,Wales,"Postprocedural respiratory disorders, not elsewhere classified (J95)",Male,45 to 49,W92000004,0.0
2013,Wales,"Respiratory failure, not elsewhere classified (J96)",Male,45 to 49,W92000004,0.0
2013,Wales,Other respiratory disorders (J98),Male,45 to 49,W92000004,0.930526864
2013,Wales,,Female,45 to 49,W92000004,101.6278282
2013,Wales,Malignant neoplasms (C00-C97),Female,45 to 49,W92000004,69.53482982
2013,Wales,Diabetes mellitus (E10-E14),Female,45 to 49,W92000004,2.674416531
2013,Wales,IX diseases of the circulatory system (I00-I99),Female,45 to 49,W92000004,23.17827661
2013,Wales,Other diseases of upper respiratory tract (J30-J39),Female,45 to 49,W92000004,0.0
2013,Wales,Chronic lower respiratory diseases (J40-J47),Female,45 to 49,W92000004,4.457360886
2013,Wales,Lung diseases due to external agents (J60-J70),Female,45 to 49,W92000004,1.782944354
2013,Wales,Other respiratory diseases principally affecting the interstitium (J80-J84),Female,45 to 49,W92000004,0.0
2013,Wales,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),Female,45 to 49,W92000004,0.0
2013,Wales,Other diseases of pleura (J90-J94),Female,45 to 49,W92000004,0.0
2013,Wales,"Postprocedural respiratory disorders, not elsewhere classified (J95)",Female,45 to 49,W92000004,0.0
2013,Wales,"Respiratory failure, not elsewhere classified (J96)",Female,45 to 49,W92000004,0.0
2013,Wales,Other respiratory disorders (J98),Female,45 to 49,W92000004,0.0
2013,England,,,50 to 54,E92000001,204.4222094
2013,England,Malignant neoplasms (C00-C97),,50 to 54,E92000001,120.6077214
2013,England,Diabetes mellitus (E10-E14),,50 to 54,E92000001,3.013119787
2013,England,IX diseases of the circulatory system (I00-I99),,50 to 54,E92000001,69.384685
2013,England,Other diseases of upper respiratory tract (J30-J39),,50 to 54,E92000001,0.0
2013,England,Chronic lower respiratory diseases (J40-J47),,50 to 54,E92000001,7.795410825
2013,England,Lung diseases due to external agents (J60-J70),,50 to 54,E92000001,1.05044543
2013,England,Other respiratory diseases principally affecting the interstitium (J80-J84),,50 to 54,E92000001,1.465094942
2013,England,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),,50 to 54,E92000001,0.248789707
2013,England,Other diseases of pleura (J90-J94),,50 to 54,E92000001,0.027643301
2013,England,"Postprocedural respiratory disorders, not elsewhere classified (J95)",,50 to 54,E92000001,0.0
2013,England,"Respiratory failure, not elsewhere classified (J96)",,50 to 54,E92000001,0.0
2013,England,Other respiratory disorders (J98),,50 to 54,E92000001,0.829299024
2013,England,,Male,50 to 54,E92000001,234.4897366
2013,England,Malignant neoplasms (C00-C97),Male,50 to 54,E92000001,117.3006461
2013,England,Diabetes mellitus (E10-E14),Male,50 to 54,E92000001,4.071777063
2013,England,IX diseases of the circulatory system (I00-I99),Male,50 to 54,E92000001,100.6788712
2013,England,Other diseases of upper respiratory tract (J30-J39),Male,50 to 54,E92000001,0.0
2013,England,Chronic lower respiratory diseases (J40-J47),Male,50 to 54,E92000001,8.143554126
2013,England,Lung diseases due to external agents (J60-J70),Male,50 to 54,E92000001,1.227110896
2013,England,Other respiratory diseases principally affecting the interstitium (J80-J84),Male,50 to 54,E92000001,1.952221879
2013,England,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),Male,50 to 54,E92000001,0.223111072
2013,England,Other diseases of pleura (J90-J94),Male,50 to 54,E92000001,0.055777768
2013,England,"Postprocedural respiratory disorders, not elsewhere classified (J95)",Male,50 to 54,E92000001,0.0
2013,England,"Respiratory failure, not elsewhere classified (J96)",Male,50 to 54,E92000001,0.0
2013,England,Other respiratory disorders (J98),Male,50 to 54,E92000001,0.83666652
2013,England,,Female,50 to 54,E92000001,174.8795956
2013,England,Malignant neoplasms (C00-C97),Female,50 to 54,E92000001,123.8570624
2013,England,Diabetes mellitus (E10-E14),Female,50 to 54,E92000001,1.972944356
2013,England,IX diseases of the circulatory system (I00-I99),Female,50 to 54,E92000001,38.63682698
2013,England,Other diseases of upper respiratory tract (J30-J39),Female,50 to 54,E92000001,0.0
2013,England,Chronic lower respiratory diseases (J40-J47),Female,50 to 54,E92000001,7.453345346
2013,England,Lung diseases due to external agents (J60-J70),Female,50 to 54,E92000001,0.876864158
2013,England,Other respiratory diseases principally affecting the interstitium (J80-J84),Female,50 to 54,E92000001,0.986472178
2013,England,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),Female,50 to 54,E92000001,0.274020049
2013,England,Other diseases of pleura (J90-J94),Female,50 to 54,E92000001,0.0
2013,England,"Postprocedural respiratory disorders, not elsewhere classified (J95)",Female,50 to 54,E92000001,0.0
2013,England,"Respiratory failure, not elsewhere classified (J96)",Female,50 to 54,E92000001,0.0
2013,England,Other respiratory disorders (J98),Female,50 to 54,E92000001,0.822060147999999
2013,,,,50 to 54,,205.5947044
2013,,Malignant neoplasms (C00-C97),,50 to 54,,121.669436299999
2013,,Diabetes mellitus (E10-E14),,50 to 54,,3.003861137
2013,,IX diseases of the circulatory system (I00-I99),,50 to 54,,69.376132
2013,,Other diseases of upper respiratory tract (J30-J39),,50 to 54,,0.0
2013,,Chronic lower respiratory diseases (J40-J47),,50 to 54,,7.70555683
2013,,Lung diseases due to external agents (J60-J70),,50 to 54,,1.097062328
2013,,Other respiratory diseases principally affecting the interstitium (J80-J84),,50 to 54,,1.514990834
2013,,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),,50 to 54,,0.287325848
2013,,Other diseases of pleura (J90-J94),,50 to 54,,0.026120532
2013,,"Postprocedural respiratory disorders, not elsewhere classified (J95)",,50 to 54,,0.0
